268,92,33,108
269,94,33,106
268,96,33,102
266,94,33,102
262,93,32,99
258,92,31,95
259,92,29,96
261,93,28,94
260,94,28,93
261,95,28,92
263,96,28,91
262,97,27,88
259,95,27,89
255,95,27,86
250,96,27,85
246,95,26,85
245,96,26,83
247,97,26,83
246,98,26,81
243,100,26,78
239,100,26,78
238,99,25,79
240,99,24,79
239,102,25,76
238,101,24,76
235,102,25,77
234,100,25,79
236,101,24,79
237,101,24,77
238,101,24,76
237,100,23,74
237,100,23,74
237,99,24,72
236,99,24,72
236,98,23,72
236,99,24,71
235,100,24,71
237,99,24,72
236,98,24,72
233,98,25,72
230,99,25,69
228,100,24,67
225,99,24,68
225,98,24,67
228,98,24,67
232,100,23,65
232,98,23,64
231,100,22,65
229,99,22,65
227,100,22,65
225,99,23,64
224,99,23,64
225,99,23,62
225,99,23,61
223,100,23,60
221,99,23,60
219,101,22,58
216,101,23,58
212,102,23,57
210,103,22,56
209,101,22,54
207,101,22,55
206,101,21,55
206,101,21,54
208,99,21,55
209,100,21,54
209,101,21,54
209,102,20,53
210,100,21,52
210,100,20,52
208,98,19,52
207,99,19,50
203,101,20,49
204,102,19,49
203,100,20,50
203,102,20,50
201,101,20,50
199,101,20,49
195,99,20,49
194,97,21,50
196,100,20,50
199,99,20,49
197,99,21,49
192,89,22,64
190,98,20,49
187,99,20,48
189,97,21,48
187,96,21,49
186,91,22,50
183,92,22,50
176,90,23,52
171,91,23,50
168,91,23,48
164,89,22,47
166,89,20,45
167,90,21,45
170,87,20,45
169,85,21,46
168,86,21,45
164,87,21,45
159,85,20,43
157,81,20,44
159,79,20,43
165,77,21,45
171,75,21,44
178,75,21,44
179,77,21,44
178,81,20,44
174,78,20,43
173,80,19,43
174,77,20,45
180,77,20,45
179,69,22,51
177,68,22,52
179,71,23,49
206,86,20,49
207,87,20,50
207,88,20,48
210,91,21,48
209,90,21,47
208,90,20,46
211,89,21,45
218,92,22,49
223,94,22,46
233,99,23,49
240,99,22,49
244,101,22,49
243,103,23,48
241,103,24,49
243,104,24,49
247,107,24,49
248,106,24,50
250,108,24,50
251,106,25,51
254,105,24,50
256,107,24,52
254,99,25,51
268,105,23,49
250,93,24,51
247,94,23,50
241,94,22,49
235,95,23,48
234,94,23,49
