188,138,27,82
188,137,26,81
187,135,26,77
186,134,26,77
182,130,27,78
179,128,28,79
179,129,28,80
174,134,24,75
178,134,29,70
180,137,28,71
184,133,29,65
185,134,30,67
184,135,31,68
184,133,29,66
186,134,29,66
187,135,29,64
184,137,31,64
185,137,28,63
184,135,29,65
179,134,28,64
174,136,26,66
173,136,26,67
169,135,24,66
158,134,24,67
152,134,26,70
157,138,23,71
139,134,27,71
141,134,27,72
137,130,26,75
135,129,25,73
134,128,25,73
128,132,26,70
123,129,27,74
121,131,27,72
116,136,26,68
111,133,26,69
108,133,29,72
106,134,31,70
105,139,30,70
106,141,30,69
107,140,31,68
114,137,32,71
116,137,32,72
124,133,32,70
127,132,32,75
127,131,33,76
130,130,31,74
124,130,28,73
120,130,28,72
114,130,28,74
104,131,27,77
103,131,28,76
98,134,29,73
96,135,30,71
97,136,28,71
100,138,30,68
104,137,30,68
104,137,33,69
107,138,31,67
108,139,30,67
108,139,29,65
107,139,29,63
109,141,28,61
109,142,27,61
110,141,26,60
109,141,26,57
110,143,26,57
109,143,26,57
106,138,31,75
106,145,27,57
111,145,27,58
113,145,26,57
116,143,26,59
122,146,27,59
131,146,29,59
139,145,28,62
142,146,27,62
146,147,26,61
151,146,25,63
156,145,25,65
160,144,26,66
161,144,25,65
161,142,26,65
163,142,23,66
163,138,24,68
161,137,25,70
161,137,24,73
162,138,24,71
160,137,25,74
160,136,25,74
160,134,27,75
160,133,29,73
160,133,31,75
159,133,30,76
158,132,30,79
157,131,26,81
156,131,28,83
153,130,29,82
152,128,30,83
152,130,29,83
150,129,32,83
147,130,30,88
147,138,30,91
146,140,30,92
136,146,34,90
137,145,31,89
133,151,34,89
130,151,35,92
132,151,34,94
135,160,29,88
135,160,27,89
133,148,29,90
133,143,30,92
138,160,29,81
138,157,30,81
140,132,26,86
139,142,28,83
137,139,29,84
138,151,29,84
133,155,29,85
136,158,29,81
138,156,28,76
139,149,29,77
138,148,29,78
140,149,28,76
109,155,25,84
109,162,26,83
123,168,27,77
122,172,30,74
99,190,26,85
96,195,25,84
91,200,25,84
91,204,25,81
90,206,26,78
92,206,25,80
92,206,25,80
91,196,26,80
90,198,27,74
92,198,26,68
95,201,24,65
103,197,24,62
135,198,26,61
140,196,26,62
153,184,25,71
157,174,25,72
167,172,25,71
201,158,26,67
204,158,26,68
208,164,26,69
212,167,27,71
213,171,26,71
218,179,27,74
221,184,29,70
222,182,30,72
236,183,26,71
251,180,24,64
248,173,28,72
251,177,24,63
265,167,28,73
271,164,28,73
275,156,28,73
259,125,28,72
260,125,28,73
261,123,28,72
265,108,28,72
269,108,28,72
274,110,28,72
276,111,27,70
277,115,27,70
270,110,27,69
282,122,28,71
277,124,28,71
267,122,28,73
261,125,28,74
261,116,28,74
262,117,28,73
263,123,29,74
261,113,29,73
260,116,29,74
257,120,30,75
251,117,30,75
245,117,30,76
240,115,30,78
242,114,28,69
242,114,28,69
243,116,28,67
246,116,28,68
245,113,28,69
252,111,31,70
254,111,32,72
260,110,34,76
257,110,36,78
249,112,34,78
248,114,35,78
242,116,32,76
240,117,30,79
231,119,28,77
228,118,29,78
228,117,33,77
232,118,33,75
239,119,33,74
240,119,32,74
240,123,31,71
235,123,33,76
233,124,34,73
227,124,31,76
223,124,30,74
224,125,29,77
224,123,31,77
219,122,32,74
218,120,32,74
216,122,30,68
213,124,32,69
213,123,33,72
207,125,37,72
203,126,34,76
200,126,31,79
194,126,31,79
188,126,34,77
188,125,34,78
187,125,34,76
185,125,35,78
187,122,37,78
188,123,35,81
184,125,37,84
182,125,37,82
183,121,33,78
172,125,32,85
169,128,31,84
166,125,32,83
163,126,35,81
163,127,35,81
158,131,33,79
154,132,32,80
149,135,31,80
141,131,29,85
119,125,31,88
119,120,33,92
115,116,34,91
117,113,34,95
120,117,33,96
126,123,35,100
133,117,36,103
137,102,40,104
137,102,42,104
108,154,37,111
109,174,39,111
111,167,39,112
128,125,46,119
137,119,45,114
157,103,49,123
173,89,49,119
180,88,49,120
192,96,49,117
192,103,51,118
202,120,51,119
208,121,49,115
212,118,49,115
146,122,39,114
173,120,38,108
214,113,39,105
218,112,40,104
228,111,40,98
244,113,38,92
245,111,39,92
248,111,38,92
251,109,37,86
249,108,37,85
252,105,35,81
251,104,36,81
251,103,35,79
250,99,33,80
256,100,31,80
258,98,30,81
254,97,39,91
256,94,32,81
254,92,31,80
252,88,31,86
247,87,33,87
247,88,31,89
248,92,32,86
250,93,32,88
251,95,32,88
254,95,32,91
251,95,32,86
253,99,30,84
254,101,31,83
251,102,34,80
253,107,31,78
248,106,33,75
245,107,33,72
243,108,30,71
240,108,30,71
237,104,30,72
234,106,30,75
231,106,31,70
234,104,31,71
237,104,33,74
244,98,31,73
259,94,33,80
262,88,33,78
265,89,32,79
264,91,35,82
261,91,36,82
257,91,30,80
246,101,30,76
242,105,31,76
236,104,30,75
221,104,29,79
220,104,28,80
216,102,28,80
216,96,28,83
215,97,28,83
212,94,33,87
215,91,33,91
215,92,36,91
208,100,38,85
225,101,33,85
222,104,34,87
224,89,38,94
229,87,38,90
228,87,40,92
222,85,39,93
220,80,40,97
218,78,39,94
211,83,39,89
203,93,37,85
202,94,37,85
198,96,37,85
197,98,37,92
198,110,32,87
200,106,31,91
204,104,32,93
207,105,33,95
214,107,34,89
206,109,37,91
207,108,37,92
205,107,37,91
199,108,38,95
198,108,37,92
196,109,37,87
200,105,32,88
200,107,33,89
205,108,31,90
225,111,33,89
230,112,33,90
233,113,34,89
244,118,34,83
244,119,35,81
249,119,34,81
252,118,33,80
254,119,32,80
260,121,34,80
253,101,37,82
257,105,34,81
252,96,34,80
255,99,35,84
259,103,33,84
253,99,38,86
253,100,37,88
251,98,35,87
