272,256,131,28
267,257,131,28
266,257,132,28
268,257,133,28
270,257,136,28
270,257,135,28
272,256,133,29
271,256,134,29
261,256,134,29
252,255,138,30
253,255,137,30
227,253,144,31
227,253,144,31
216,253,144,30
213,251,144,31
212,252,145,30
206,253,144,31
206,253,144,31
196,256,146,31
195,257,146,30
195,257,146,31
194,260,149,32
193,260,150,32
196,268,148,33
195,270,152,33
196,270,151,33
199,271,157,34
199,271,158,34
195,267,163,35
194,267,166,36
195,267,168,37
195,271,155,37
195,271,153,37
196,276,164,35
201,266,174,49
201,266,173,48
195,269,171,35
184,270,170,35
169,276,174,36
143,267,172,36
144,268,170,36
180,266,172,36
191,269,171,36
128,253,174,37
91,246,172,37
111,245,171,37
237,208,172,37
274,200,168,36
221,204,167,36
210,199,169,37
215,199,169,37
157,192,168,37
155,191,168,37
217,233,180,44
206,231,190,44
207,231,189,44
190,233,203,42
193,233,200,43
189,239,208,42
190,241,208,42
191,240,206,42
197,244,207,43
198,243,205,43
204,244,206,44
207,246,204,43
207,245,204,44
212,247,206,41
214,247,205,41
213,250,207,42
215,250,209,42
215,250,208,42
223,251,211,42
221,252,214,42
226,253,210,42
228,253,209,41
230,253,207,41
231,256,209,41
231,255,209,42
233,256,208,41
225,259,213,42
223,259,214,43
224,262,215,43
222,262,215,43
221,268,214,42
218,270,216,43
218,270,216,43
217,269,220,43
217,268,222,43
220,266,225,43
221,267,230,43
220,267,230,43
226,265,236,44
224,266,235,43
226,264,240,45
231,266,242,46
229,266,244,46
249,272,236,47
247,272,240,47
242,276,241,47
244,277,242,47
241,277,242,48
236,278,245,46
233,279,248,46
249,275,241,46
244,272,245,45
251,272,240,45
244,264,252,46
252,264,247,44
264,262,239,44
260,263,240,45
256,263,245,45
245,264,246,44
248,264,243,43
212,260,251,46
201,257,250,46
200,258,251,44
185,257,245,46
181,258,249,45
170,259,258,48
181,258,255,49
182,259,252,48
199,262,248,49
201,262,245,48
205,265,258,49
216,267,251,48
219,266,249,48
218,267,256,49
219,267,255,49
239,267,247,47
248,267,246,47
250,267,244,48
267,270,261,48
274,270,258,48
301,269,257,48
314,269,244,48
313,269,245,47
325,264,234,50
321,265,235,50
313,267,235,50
309,267,236,50
307,267,236,51
313,253,236,54
317,252,233,54
316,245,229,55
318,244,226,54
318,244,229,54
317,250,220,56
325,253,209,55
324,255,215,55
329,261,212,53
328,261,209,53
332,264,209,50
335,262,203,50
323,257,208,48
324,255,207,47
330,257,198,45
337,262,191,43
329,260,195,43
326,259,198,42
329,259,198,41
329,261,192,40
331,258,203,39
335,260,198,38
341,260,195,40
339,265,191,37
343,266,190,36
351,267,193,42
345,266,191,37
353,262,193,37
356,259,193,35
364,260,189,34
352,253,190,33
346,254,191,32
347,254,186,33
351,257,184,32
351,257,181,32
342,257,178,31
338,256,175,32
340,253,181,29
344,251,178,30
342,249,178,31
343,246,179,29
335,246,180,29
338,241,184,31
338,240,182,31
348,240,183,31
348,241,177,31
341,242,180,29
371,242,185,31
384,242,189,32
377,241,193,33
367,247,187,33
365,246,191,34
349,250,180,31
342,243,177,33
339,245,175,31
318,241,188,33
342,224,168,37
344,210,162,39
346,211,163,38
343,210,166,39
342,218,157,39
343,218,156,38
343,223,150,36
338,222,153,37
342,224,152,35
344,220,151,37
347,220,151,37
343,213,153,38
339,210,155,39
341,211,152,38
344,216,151,36
344,217,149,36
341,215,151,39
336,216,153,39
339,217,154,38
330,216,158,40
335,217,155,40
332,217,155,41
331,218,155,40
333,218,155,40
332,217,155,40
334,218,151,39
330,218,151,40
331,218,150,39
330,218,151,39
332,217,150,37
334,215,154,39
341,210,152,40
333,209,148,40
337,208,149,40
340,203,146,42
342,204,146,41
343,201,144,40
341,200,142,40
338,199,144,41
332,199,143,41
330,197,145,42
328,199,145,43
327,201,142,42
329,202,143,42
334,202,142,43
334,201,143,43
334,201,142,43
339,202,141,44
342,202,140,43
343,197,142,44
343,198,138,43
343,193,136,43
346,189,136,44
347,188,134,43
348,185,132,45
349,187,130,43
349,185,127,44
353,186,127,44
351,186,125,44
351,195,122,43
352,196,120,43
354,200,121,44
360,204,118,44
358,202,122,44
362,211,122,43
358,210,123,45
358,214,120,44
358,218,117,43
358,216,118,43
359,220,112,42
362,219,111,41
359,221,108,40
359,223,107,39
359,223,106,39
364,227,106,37
362,227,106,38
372,228,104,38
369,227,105,38
370,228,105,38
367,226,105,38
368,226,103,37
365,218,107,36
365,216,107,36
366,216,106,36
362,216,105,35
362,215,103,35
358,220,101,35
358,222,102,35
358,223,100,35
356,232,95,34
357,231,96,33
354,234,99,34
349,237,99,35
349,238,97,34
347,243,97,34
343,243,95,34
342,246,92,34
343,246,91,34
344,247,89,33
347,239,92,34
348,241,89,32
349,234,88,31
352,231,89,32
352,231,88,33
351,232,85,31
352,231,85,30
349,231,82,29
348,229,82,30
348,230,80,29
350,228,80,29
351,229,79,28
354,233,76,28
357,234,77,29
357,234,77,29
354,241,75,28
356,239,77,28
353,242,76,27
354,239,77,27
354,239,76,27
356,235,75,26
354,237,73,26
350,236,72,25
353,236,73,25
351,236,73,25
357,239,72,25
360,238,71,25
342,242,72,24
336,246,72,23
335,246,72,23
338,248,70,23
338,249,68,23
337,252,67,23
336,251,64,23
340,251,63,23
335,250,64,22
338,251,63,22
340,247,62,21
339,248,62,20
339,248,61,20
334,249,62,21
335,249,61,20
336,249,61,20
335,249,62,20
336,250,61,20
337,245,60,22
335,245,60,22
337,246,58,21
340,246,59,21
342,246,56,21
346,246,57,21
344,247,58,20
347,240,58,21
346,240,57,21
348,240,57,21
344,240,56,21
342,241,58,21
341,244,59,22
343,243,59,22
343,243,59,22
349,242,59,22
349,242,60,22
360,237,60,22
362,237,60,21
362,238,60,21
367,236,60,22
367,237,59,21
372,236,59,22
376,236,57,23
374,236,57,23
376,235,58,23
375,237,58,21
373,235,58,22
376,234,56,22
376,234,55,23
378,229,54,22
381,229,52,22
384,225,52,23
385,225,52,24
384,226,53,23
389,228,53,23
387,228,54,23
388,229,53,22
391,229,52,22
390,228,52,23
390,226,53,23
390,227,53,22
383,229,53,23
382,228,53,23
383,228,53,23
377,229,53,23
377,230,52,22
373,225,53,24
372,225,53,25
370,226,54,24
368,226,54,23
370,224,53,24
366,226,53,23
367,225,53,24
368,224,52,24
365,224,52,23
366,224,51,24
365,226,50,22
367,225,50,23
367,225,49,23
368,224,50,23
370,223,49,24
368,223,49,23
366,222,49,23
