331,39,38,42
334,31,38,42
333,28,38,37
334,20,39,40
336,15,41,42
340,16,40,40
346,25,33,38
350,31,37,39
357,35,38,41
363,47,40,40
359,56,36,40
366,63,34,39
364,61,42,41
365,63,33,37
359,53,31,35
348,41,36,41
338,37,36,35
328,30,38,39
325,28,40,39
317,22,39,39
317,21,39,36
322,24,31,35
321,29,33,39
326,32,37,37
328,34,39,39
331,35,42,41
337,38,43,40
339,34,40,39
338,31,41,38
338,25,42,38
345,24,42,38
355,28,39,38
366,35,40,40
379,47,40,40
389,67,40,41
394,84,41,40
403,95,36,40
410,104,36,40
386,83,35,39
388,86,36,40
391,118,40,40
393,121,38,39
395,115,31,36
387,99,35,39
379,78,38,41
361,57,43,41
351,34,34,41
331,22,35,42
315,21,40,38
302,23,34,42
299,25,40,38
297,27,42,37
301,34,36,35
309,35,38,34
310,37,37,36
306,32,38,33
304,26,39,38
297,20,39,39
295,17,39,40
292,17,37,43
289,20,41,42
294,20,41,43
307,18,42,41
321,11,42,44
329,9,38,38
323,12,40,44
320,18,36,42
325,21,33,38
328,20,38,40
324,16,43,37
321,9,40,40
309,5,48,50
317,-2,47,49
308,3,40,43
286,11,46,45
283,37,38,51
285,77,48,56
312,105,51,53
312,160,53,55
334,175,46,53
335,192,55,57
333,177,56,58
337,177,56,58
326,178,48,49
306,164,57,52
282,139,54,54
265,122,47,45
247,102,48,46
235,76,49,50
227,52,46,49
217,27,51,60
181,24,53,54
168,29,41,52
147,20,54,58
147,28,56,56
148,42,41,54
152,41,61,56
156,49,58,60
167,48,62,60
175,41,64,64
