130,132,31,115
130,132,30,113
130,132,30,115
130,133,30,114
130,132,31,114
130,131,31,116
129,129,30,119
129,127,31,118
129,126,31,117
129,126,30,117
129,124,30,116
129,125,30,117
129,126,29,114
128,127,29,112
129,126,29,112
125,126,31,110
125,123,31,112
125,123,31,111
125,122,30,111
125,121,29,114
125,121,29,112
125,121,29,113
125,121,28,110
125,121,29,110
124,121,29,111
124,122,29,111
124,122,30,110
124,121,31,113
124,119,29,114
124,118,29,115
124,116,30,114
125,115,29,115
124,116,30,114
125,118,28,108
123,118,30,108
123,118,30,106
123,117,30,104
122,117,31,103
122,116,30,103
122,114,29,107
122,113,29,108
123,113,27,110
122,112,28,111
123,111,28,112
122,112,28,110
122,113,29,108
122,114,29,109
123,113,28,108
122,114,28,105
122,112,28,108
123,111,28,110
122,110,28,107
123,110,28,107
123,110,28,106
123,109,28,105
123,110,27,102
123,111,28,100
121,112,29,97
121,111,29,98
120,110,29,98
120,109,29,98
120,107,29,98
120,107,28,100
120,106,27,103
120,106,27,103
120,106,27,102
120,107,28,101
120,108,28,100
120,108,27,100
120,106,28,102
120,107,28,101
120,105,28,102
120,104,28,103
119,104,29,98
119,103,30,99
119,102,30,102
120,103,28,101
120,102,29,101
119,104,29,95
119,105,29,95
119,104,28,93
118,103,28,94
118,102,28,95
118,101,28,97
118,99,27,99
118,99,27,101
118,100,27,99
118,99,28,100
118,99,27,97
118,100,28,98
119,100,27,99
119,100,27,99
119,100,27,98
119,99,27,100
118,97,27,100
118,96,28,100
118,97,28,97
119,96,28,98
118,96,27,97
118,97,28,94
118,98,28,93
117,98,29,90
118,98,27,90
117,98,28,88
117,96,27,89
117,95,27,91
118,95,26,92
118,94,26,95
118,95,26,93
118,96,26,92
118,97,25,89
118,95,25,92
118,96,25,91
118,97,25,88
118,96,25,90
118,94,26,92
118,93,26,90
118,92,25,89
118,91,26,90
118,91,25,91
118,92,25,90
118,94,24,87
117,95,25,85
116,93,26,83
115,93,26,81
115,92,26,84
115,91,26,85
115,90,25,86
115,90,25,89
115,90,25,86
115,91,25,86
115,91,25,86
115,91,25,85
115,91,25,84
115,91,24,86
114,91,25,85
114,90,25,87
114,89,25,87
113,88,26,83
113,88,26,83
113,88,25,81
114,88,23,82
114,89,23,79
113,89,24,80
113,89,24,79
111,89,25,79
111,89,25,78
110,87,26,78
110,87,25,77
109,85,26,81
110,85,25,81
109,85,25,83
109,86,25,83
109,85,25,82
109,86,25,81
109,86,24,81
109,86,24,81
109,86,24,81
109,85,24,83
108,84,25,82
108,84,25,80
108,83,25,80
108,82,24,79
108,81,24,81
108,82,24,80
107,83,24,79
107,84,25,76
106,84,25,76
105,82,25,78
105,82,25,76
105,81,25,75
104,80,25,80
105,81,25,78
104,81,24,77
104,80,24,80
105,81,24,78
105,81,24,78
105,81,23,78
105,81,23,79
105,81,24,79
105,80,24,78
105,78,23,80
105,78,23,79
104,78,23,77
104,78,24,77
104,78,23,78
104,78,23,76
103,80,25,74
102,80,25,72
102,81,25,72
101,80,25,71
100,79,25,70
100,78,26,70
100,79,26,71
99,80,26,71
99,81,26,72
100,81,25,71
97,90,25,81
93,100,27,93
94,97,28,95
95,95,28,93
96,96,28,88
97,94,27,88
98,97,27,80
100,96,26,76
100,92,25,76
100,87,25,80
101,86,26,81
100,78,25,85
101,81,25,82
100,76,25,83
100,74,25,80
99,73,26,80
99,73,25,79
99,71,26,80
99,72,26,80
99,71,25,79
99,72,24,75
100,71,23,76
99,70,24,77
99,71,24,77
99,71,24,78
99,71,24,76
99,72,24,75
99,72,24,75
98,71,26,72
98,69,25,74
98,69,25,71
98,69,26,73
98,70,25,71
98,69,25,74
98,71,24,71
97,71,24,70
97,70,25,71
97,70,24,72
97,69,24,71
97,68,23,72
97,68,23,72
97,68,22,74
97,68,21,72
98,68,21,72
98,70,21,70
98,69,22,72
99,68,21,73
98,69,21,71
98,69,21,71
98,68,22,72
98,67,22,72
98,66,21,71
98,66,22,72
98,66,22,73
98,66,22,72
98,66,22,70
98,66,22,70
98,67,22,68
98,68,22,67
98,66,22,69
98,66,23,69
98,65,21,70
99,64,21,71
98,64,22,72
98,63,21,73
99,64,21,72
99,65,21,69
99,64,21,71
100,65,21,70
100,65,21,70
100,64,21,72
100,64,21,71
100,65,21,68
100,64,22,68
100,63,22,68
100,63,22,68
100,62,22,69
100,62,21,69
101,62,21,69
100,63,22,66
100,62,22,67
99,62,22,67
99,62,23,67
99,62,23,66
99,62,22,66
99,61,22,69
99,61,22,69
99,61,22,69
99,61,22,69
99,62,21,67
99,62,22,67
100,62,21,67
99,62,22,66
99,60,22,69
99,60,22,68
99,60,22,67
99,59,22,68
99,58,22,69
99,59,23,67
98,59,24,67
98,61,24,64
98,60,23,64
98,60,23,64
98,60,23,64
98,59,23,65
98,58,23,66
98,58,23,66
98,57,22,67
98,58,22,67
99,58,21,68
99,59,21,66
99,58,21,66
99,59,21,66
99,59,22,67
99,58,21,65
99,58,21,65
99,57,21,66
99,56,21,67
99,55,21,68
99,55,21,67
99,55,21,67
99,57,21,64
98,57,21,63
98,58,22,62
98,58,22,61
97,58,22,60
97,57,23,60
97,56,22,63
97,56,22,62
97,55,22,63
97,55,21,63
97,56,22,62
97,56,22,62
97,55,22,64
97,55,22,64
98,56,21,62
97,56,22,62
97,56,21,62
97,55,21,62
97,55,22,61
97,54,21,62
97,53,22,63
97,53,22,63
97,53,22,64
96,53,22,64
96,54,22,62
96,54,23,62
96,54,22,60
96,54,23,60
95,53,23,62
95,53,22,62
96,52,21,62
96,52,21,63
96,52,21,62
96,53,22,61
96,53,21,60
96,52,21,62
96,53,21,62
96,53,21,63
96,52,21,63
97,53,21,59
96,52,21,60
97,51,21,62
96,51,22,62
96,51,22,62
96,50,22,64
96,51,22,62
96,51,22,61
95,51,23,62
95,52,23,59
96,51,22,59
95,52,23,60
95,50,23,63
95,49,23,64
96,49,23,64
95,48,23,66
95,48,22,66
94,48,23,66
94,50,23,65
94,50,24,64
96,50,21,61
96,50,21,59
96,50,21,60
96,49,21,61
96,48,21,61
97,49,21,62
96,48,21,61
96,48,21,62
96,48,21,61
96,48,21,61
96,49,21,59
96,48,21,59
96,49,21,59
96,49,21,60
96,49,21,60
96,47,21,62
96,47,21,62
96,49,20,59
96,49,19,59
97,49,19,59
96,48,20,61
96,49,20,59
96,48,19,60
96,50,20,57
96,50,20,57
96,47,20,59
96,47,20,61
96,46,20,60
95,46,20,60
95,46,20,60
95,46,20,59
95,46,20,59
94,46,21,60
94,47,20,59
94,46,21,59
94,46,21,59
93,46,21,60
94,45,20,61
94,45,20,60
94,45,20,58
94,45,19,59
94,47,19,56
94,46,19,56
94,47,19,56
94,47,19,56
93,46,19,56
93,45,19,57
93,45,19,56
93,45,20,58
93,44,19,58
92,44,19,59
92,44,19,57
93,45,18,55
92,45,19,55
92,45,18,55
91,45,20,54
91,45,20,53
91,44,19,54
91,44,19,55
90,44,20,54
91,44,18,55
91,45,18,54
91,45,19,53
90,44,18,53
90,44,18,53
91,45,19,54
91,45,19,53
91,44,18,54
91,45,19,53
91,45,18,53
90,43,20,54
89,43,19,52
89,42,20,53
89,43,19,51
89,43,20,51
88,44,21,50
88,44,21,49
87,43,21,50
88,42,21,51
87,42,20,51
87,41,20,52
87,41,20,52
88,43,20,51
88,42,19,52
88,43,20,52
88,43,19,53
88,41,19,53
88,42,20,52
88,42,20,53
89,44,19,52
89,42,19,52
90,41,19,52
89,41,19,51
89,41,19,51
89,42,19,50
89,41,19,50
90,42,20,49
90,42,19,48
89,42,20,47
89,42,20,50
89,41,20,49
90,41,19,51
90,40,19,51
90,41,19,50
90,41,19,50
90,40,19,51
90,42,19,49
91,41,18,50
91,41,18,50
91,41,18,50
91,41,18,50
91,40,18,49
91,40,18,51
91,39,18,50
92,40,18,50
91,38,19,50
91,39,18,50
91,40,19,50
91,39,19,50
91,39,19,50
91,40,20,48
91,39,20,47
91,39,19,48
