146,54,68,101
147,54,68,100
147,55,68,101
149,55,68,101
151,55,68,100
153,55,68,99
154,54,69,100
155,55,70,99
156,54,72,101
158,54,72,100
160,55,71,100
161,58,71,98
162,60,68,96
163,62,67,95
167,63,65,92
172,66,65,89
174,67,64,89
178,68,61,88
183,69,59,87
188,69,58,85
188,66,58,84
190,64,57,82
194,63,56,82
195,64,55,81
197,68,55,79
198,71,54,79
198,74,53,78
196,75,53,78
195,76,52,77
192,79,53,77
190,78,52,76
185,76,51,76
182,75,52,75
178,74,52,75
173,72,53,77
168,73,54,75
163,70,55,77
159,70,56,77
156,71,55,77
154,70,54,77
155,69,52,78
155,70,52,77
156,71,51,78
153,72,52,77
152,72,53,79
149,73,54,77
147,73,53,78
146,72,53,77
147,73,52,77
148,71,52,81
147,70,52,80
147,70,52,78
149,68,53,78
149,70,54,77
151,73,54,76
153,75,55,76
151,77,55,77
152,80,54,76
153,82,53,75
153,80,51,77
152,78,51,78
156,76,50,76
157,75,52,73
160,73,52,73
164,70,51,73
166,67,50,74
170,65,50,75
172,66,51,75
173,68,52,75
176,71,54,76
177,70,54,78
179,72,56,78
179,72,57,79
179,72,57,77
180,73,58,75
182,73,58,76
181,70,58,78
180,70,57,75
182,68,56,75
179,70,56,73
176,72,56,73
176,74,55,72
174,74,54,74
172,75,56,71
171,73,55,72
171,73,54,74
169,73,54,73
170,71,52,75
169,71,51,74
168,67,51,75
167,64,51,76
162,64,50,76
158,63,50,74
156,62,51,74
157,66,51,72
157,69,51,75
156,72,52,75
156,75,51,75
156,74,51,74
155,76,50,73
156,76,50,73
158,77,48,72
158,75,50,71
158,75,50,71
161,74,49,71
162,75,48,71
164,74,48,71
168,75,47,71
171,75,48,72
173,76,48,72
176,75,50,74
176,75,52,75
175,74,54,75
175,74,55,77
179,72,55,79
182,72,56,79
185,72,60,80
187,73,58,80
187,71,59,82
188,70,57,81
188,70,56,80
190,72,56,81
190,75,57,82
191,77,56,82
193,77,57,84
192,79,58,82
192,79,60,80
190,75,58,78
184,73,57,75
182,73,55,75
181,69,53,76
181,65,52,76
180,63,52,76
177,64,51,77
173,67,51,77
168,68,51,76
165,67,52,77
162,69,52,75
160,70,51,74
160,70,49,73
161,67,50,75
162,71,49,70
163,70,49,71
164,72,49,70
167,71,49,72
169,74,49,68
171,75,50,69
172,73,51,72
171,75,53,70
172,74,55,70
173,74,56,73
175,74,58,73
177,73,61,76
179,67,62,82
180,68,62,80
182,68,61,80
184,72,58,78
184,73,57,79
184,74,56,78
185,75,56,77
185,74,56,78
185,76,55,79
181,81,56,78
181,80,56,79
180,79,55,79
179,77,57,81
179,74,57,81
178,72,60,80
176,68,62,83
174,67,62,83
172,68,62,84
170,71,62,82
170,68,58,83
168,72,58,80
167,73,56,80
163,71,53,81
158,71,53,78
155,68,53,78
154,71,53,74
153,69,54,76
151,69,55,76
150,69,56,78
154,71,56,76
157,72,56,76
159,77,55,75
160,77,56,76
161,82,57,74
163,86,56,72
168,84,53,73
171,83,53,73
177,82,51,75
179,86,56,73
