446,181,29,26
443,174,27,26
441,170,28,30
440,166,26,28
440,164,25,27
439,160,25,28
438,155,23,26
437,154,24,25
433,152,28,25
434,147,29,25
433,146,30,25
425,141,28,25
426,139,28,25
428,126,30,27
425,122,29,27
423,120,30,29
427,114,32,30
422,105,30,31
422,102,28,31
420,100,28,30
418,96,28,32
412,93,30,30
408,91,33,31
403,89,37,31
396,85,38,38
394,85,38,40
382,84,37,42
377,86,37,42
372,89,35,40
366,92,35,40
359,94,36,42
343,106,38,39
338,110,41,38
331,112,40,39
323,114,41,40
319,121,35,41
308,134,33,34
304,140,33,38
299,143,34,35
294,151,32,32
289,154,35,36
279,167,38,35
277,169,36,37
272,175,37,37
270,179,36,37
269,182,33,38
264,191,31,39
263,198,30,36
261,205,31,32
260,208,32,35
255,213,33,34
250,225,33,31
251,230,30,30
250,234,27,30
249,238,24,31
247,243,23,30
243,253,22,27
240,257,23,28
238,262,22,28
237,267,20,26
234,270,21,27
230,275,22,28
227,277,22,26
225,278,21,26
223,279,22,25
221,279,20,25
217,280,20,24
215,281,20,23
213,280,20,24
211,280,20,24
209,279,20,24
206,277,19,24
204,277,20,23
203,275,19,24
202,274,19,24
201,274,19,23
199,272,18,23
198,271,18,24
196,270,19,25
196,269,18,23
195,269,18,23
