644,288,26,15
643,285,26,15
643,285,27,15
642,285,27,15
642,285,27,16
642,287,27,15
642,288,27,15
642,288,28,15
642,287,28,16
642,288,27,15
643,287,27,16
644,289,28,16
645,290,28,16
648,291,26,15
649,292,25,15
651,291,26,15
654,291,27,16
654,290,30,17
656,291,27,17
659,291,27,15
661,291,27,16
664,291,27,16
666,292,27,15
667,291,28,16
669,291,27,16
670,292,28,16
676,294,26,15
677,295,27,16
679,295,26,16
680,295,27,16
684,296,26,16
687,297,27,16
689,298,27,17
690,299,27,17
692,300,27,17
693,300,27,17
698,301,27,17
700,303,28,17
702,302,27,16
704,302,28,17
707,300,27,17
711,299,28,17
713,298,27,17
715,298,28,17
718,298,28,17
719,299,29,17
723,299,28,18
724,298,29,18
727,298,28,18
727,297,30,18
729,297,29,18
733,298,29,18
735,298,28,17
735,299,29,18
738,300,30,18
740,302,29,17
743,307,29,18
744,310,30,18
746,312,30,18
748,312,29,18
751,312,29,18
756,310,30,18
758,310,30,18
761,311,29,18
764,312,29,18
768,314,29,18
775,317,28,18
779,318,29,18
784,318,28,18
789,317,28,19
793,317,28,19
801,318,29,20
806,320,28,19
810,321,28,19
814,323,29,19
818,324,30,19
827,325,30,19
831,324,31,20
836,323,30,20
840,322,31,20
845,322,31,19
854,324,31,20
858,325,31,19
861,326,31,20
865,327,31,20
869,327,30,20
879,327,30,20
882,328,31,20
887,328,30,20
892,328,30,21
896,329,30,21
905,332,30,20
909,334,30,20
912,335,32,21
917,338,32,21
921,341,31,21
930,343,31,21
934,343,31,21
939,343,31,21
943,343,32,22
948,345,31,22
956,349,31,22
962,350,30,22
967,352,31,22
971,352,31,23
976,353,30,23
985,355,31,23
990,356,31,23
993,358,32,23
998,358,32,23
1002,358,32,24
1010,358,32,24
1015,359,31,24
1019,360,32,25
1023,363,32,25
1026,365,33,25
1035,371,33,25
1038,375,32,24
1042,378,33,25
1047,379,34,25
1051,383,34,25
1060,384,34,26
1065,386,34,26
1069,388,34,26
1074,387,35,26
1079,389,34,26
1090,389,35,27
1096,390,35,27
1102,391,35,26
1109,393,33,27
1115,396,33,27
1127,403,33,27
1133,407,34,26
1140,412,34,26
1146,417,34,26
1153,420,34,26
1168,427,34,26
1175,431,34,26
1183,435,34,26
1190,438,34,26
1199,441,34,26
1216,447,35,27
