692,439,24,79
688,438,27,82
686,438,27,81
686,440,24,74
684,440,24,73
681,440,23,72
678,433,23,79
672,439,25,73
669,438,24,74
665,438,25,77
663,435,24,79
661,431,24,82
658,429,25,81
656,427,26,85
653,427,26,86
655,426,23,80
654,426,22,76
651,427,23,74
646,427,24,74
643,428,24,72
639,428,25,73
634,428,25,75
628,425,27,83
624,425,27,86
624,425,25,83
622,423,24,80
620,420,23,81
618,422,24,78
615,421,25,82
614,422,25,76
612,423,24,72
611,423,23,71
607,425,22,68
605,425,21,67
598,423,23,75
594,425,25,74
593,422,24,77
593,420,22,76
591,417,22,75
588,415,23,78
585,414,25,83
585,413,24,79
585,414,21,73
583,415,22,70
579,417,23,67
576,416,22,68
573,417,21,66
569,415,21,70
565,414,22,76
562,413,23,80
560,410,23,80
558,408,22,77
556,408,21,75
553,408,22,76
550,410,25,75
550,411,23,69
547,412,23,68
546,412,21,65
544,411,20,66
538,410,23,70
536,410,22,72
533,409,22,72
532,406,21,76
531,403,21,77
528,401,22,77
526,401,22,77
523,401,23,77
521,401,24,75
522,400,22,72
519,401,22,70
515,403,23,69
511,404,24,70
510,403,22,69
505,402,23,75
504,400,22,77
502,399,22,76
501,397,21,76
499,396,21,73
497,395,20,72
495,395,20,72
492,394,22,75
490,397,23,70
490,397,21,65
488,398,21,64
486,398,21,64
480,394,22,74
480,397,22,74
479,394,19,74
477,393,20,74
475,388,19,80
473,388,21,76
471,386,22,77
468,387,21,76
466,389,22,75
465,390,22,69
463,392,24,67
461,392,23,65
458,392,24,65
455,392,23,66
452,390,22,69
450,388,22,72
449,387,22,71
447,386,23,71
446,385,21,68
444,385,20,67
443,384,19,66
440,384,21,68
439,385,21,67
438,386,21,64
435,387,22,64
432,387,21,65
432,386,20,66
429,385,21,68
427,384,21,68
426,383,20,66
424,382,20,68
423,381,20,66
422,380,20,68
419,379,22,70
418,380,21,68
416,380,21,66
416,382,21,60
412,384,21,59
411,384,22,58
407,383,20,61
406,383,20,59
403,381,20,64
402,380,20,62
400,379,21,64
399,378,20,62
397,377,19,61
396,377,18,59
393,376,20,61
391,377,20,63
390,380,20,59
388,380,21,57
386,379,21,58
384,379,20,59
382,379,20,58
380,378,20,62
379,377,20,61
378,376,20,60
376,375,20,59
375,373,20,60
373,372,20,61
371,372,21,62
369,373,21,59
368,374,21,58
367,375,20,56
366,376,20,53
361,375,21,57
359,375,21,56
358,374,21,55
357,374,20,55
355,373,20,57
353,372,20,56
351,371,20,54
351,372,18,51
349,371,19,52
346,371,20,55
345,372,21,56
344,372,21,54
342,373,20,53
339,372,21,54
338,371,21,54
336,371,21,54
335,369,20,55
334,368,20,56
333,367,20,55
331,365,21,57
330,366,21,57
328,365,21,57
327,366,21,56
326,366,21,54
325,367,21,53
323,368,22,51
320,369,22,52
318,367,21,53
317,366,21,53
315,365,21,55
313,366,21,54
312,363,20,53
310,364,20,50
310,362,18,49
308,363,18,48
306,363,19,51
304,364,20,53
302,364,20,51
302,365,19,50
299,365,20,51
298,364,20,51
296,363,20,50
294,363,20,50
293,361,19,48
292,359,19,50
290,360,20,50
289,359,20,50
287,359,20,53
286,359,20,53
285,359,19,50
283,360,21,50
282,361,20,47
280,361,20,47
278,361,20,46
275,361,20,48
274,360,19,48
272,359,20,48
271,358,19,48
270,357,18,47
268,357,18,46
267,357,17,46
265,356,17,47
264,356,18,49
263,356,18,47
262,359,18,45
260,359,18,43
258,357,18,45
255,357,19,44
253,357,19,45
252,355,18,47
251,353,18,46
249,352,19,48
248,351,19,50
246,351,19,52
245,351,19,51
244,351,20,50
242,352,20,49
240,353,20,47
239,353,20,48
236,353,20,47
234,352,19,49
233,352,18,49
231,351,19,50
230,350,19,48
228,349,18,48
227,348,17,48
226,348,17,48
224,348,17,50
222,350,19,52
221,350,18,49
219,350,19,49
217,351,19,49
217,350,18,49
215,349,18,50
213,349,18,52
212,347,17,50
211,345,17,49
210,345,18,50
209,345,18,51
207,343,19,53
206,344,19,51
205,346,18,47
203,346,20,47
202,346,19,47
200,347,19,49
199,347,19,48
197,347,19,47
196,347,19,46
194,346,19,47
193,345,18,47
192,344,18,45
190,341,18,46
189,343,17,44
187,344,18,45
186,344,19,47
184,345,19,45
184,344,19,46
182,344,18,45
180,343,19,47
179,341,19,49
177,342,19,48
177,340,18,47
176,340,17,47
175,339,18,47
173,339,19,47
171,338,20,49
170,338,20,50
168,338,21,49
168,339,20,48
166,339,20,48
165,339,20,48
162,339,20,49
161,339,19,51
160,338,18,50
158,339,19,49
158,338,18,50
156,337,18,48
155,337,18,46
154,337,16,45
152,337,17,47
151,337,17,48
150,338,18,46
147,339,19,47
146,338,19,47
145,338,19,47
143,338,19,49
142,337,19,47
141,336,18,48
140,334,17,50
139,335,18,46
138,334,18,48
137,332,19,51
135,332,20,51
134,333,20,50
132,334,20,47
131,336,20,46
129,336,21,44
128,336,20,45
127,336,20,45
126,337,20,43
125,335,20,45
123,334,20,43
122,334,19,43
121,332,20,44
120,332,19,42
119,333,19,42
118,332,19,40
118,332,19,44
117,332,18,46
116,333,18,45
115,333,18,45
113,333,20,46
112,331,19,43
110,332,20,42
110,331,19,43
109,330,20,42
109,331,19,41
107,330,20,43
106,329,20,45
105,330,20,43
105,330,20,43
103,330,20,43
102,330,22,43
100,330,22,42
99,331,21,42
98,331,21,42
98,331,20,42
96,330,20,43
96,329,19,42
96,329,18,42
94,328,18,41
93,327,18,41
93,326,17,40
91,326,18,41
91,327,17,41
89,328,18,43
88,328,18,44
87,328,18,44
86,328,18,43
85,326,18,42
85,327,17,42
84,326,17,41
83,326,17,41
82,326,18,41
81,325,18,43
80,324,18,43
79,325,19,43
78,325,19,44
77,326,19,43
76,324,19,44
75,326,20,43
73,325,20,43
73,324,19,43
73,325,19,41
72,324,19,41
71,323,19,42
69,323,19,41
68,322,19,41
68,322,18,40
68,322,17,39
66,321,18,42
65,322,18,42
65,323,18,42
63,322,18,43
62,321,19,44
62,321,18,44
61,321,18,45
59,319,20,44
59,319,19,44
58,318,19,44
58,318,18,45
57,318,19,45
55,319,21,45
54,318,21,45
53,318,21,45
53,319,21,46
51,319,21,46
50,320,21,45
49,320,21,44
48,319,21,44
48,319,20,45
47,318,20,43
46,316,21,44
45,317,20,43
44,315,20,42
43,315,19,42
42,315,19,43
42,316,19,42
41,316,19,43
41,314,20,45
40,315,19,44
39,317,19,45
38,316,19,45
37,314,19,45
37,314,20,42
36,314,18,42
35,314,19,41
34,312,21,44
34,313,19,43
33,314,19,43
32,314,20,42
31,315,20,43
